,Annual return,Cumulative returns,Annual volatility,Sharpe ratio,Calmar ratio,Stability,Max drawdown,Omega ratio,Sortino ratio,Skew,Kurtosis,Tail ratio,Daily value at risk
3_weekly_max_mean_mean_single_best,0.1064365457052283,0.5519265174156931,0.093754768630336,1.126307848375376,0.7379092629455818,0.9603152269532886,-0.1442406960448708,1.4205537720817911,1.581331186031395,-2.253874006462108,45.86969585978115,1.38425660175743,-0.0113929559227629
3_weekly_max_mean_order_single_upper,0.1149950302005424,0.6047675851501375,0.1082857252713092,1.0603773365173663,0.6013769153015146,0.9643595418527836,-0.1912195617666617,1.3702120035506071,1.4282574532001882,-3.2597470897838914,57.62778744777919,1.3390322252647524,-0.0131870693108242
3_weekly_max_mean_order_single_lower,0.2048890607984137,1.2476788293983114,0.1632759165719573,1.2245494324081436,0.8512889205329017,0.9400589557295106,-0.2406809907383199,1.3675913722559467,1.661766676304242,-1.6895915428359345,27.88749722459313,1.351859697079729,-0.0197774214804056
3_weekly_max_mean_order_single_best,0.1149950302005424,0.6047675851501375,0.1082857252713092,1.0603773365173663,0.6013769153015146,0.9643595418527836,-0.1912195617666617,1.3702120035506071,1.4282574532001882,-3.2597470897838914,57.62778744777919,1.3390322252647524,-0.0131870693108242
3_weekly_max_mean_None_single_upper,0.0779075667920656,0.3853977075398209,0.0823379451394267,0.9528012464594376,0.5973542205524113,0.9609892182185276,-0.130421053558506,1.4611670595013493,1.3315716489403324,-2.5678192570255045,64.22189728369811,1.6369338560657116,-0.0100622897574455
3_weekly_max_mean_None_single_lower,0.0779075667920656,0.3853977075398209,0.0823379451394267,0.9528012464594376,0.5973542205524113,0.9609892182185276,-0.130421053558506,1.4611670595013493,1.3315716489403324,-2.5678192570255045,64.22189728369811,1.6369338560657116,-0.0100622897574455
3_weekly_max_mean_None_single_best,0.0779075667920656,0.3853977075398209,0.0823379451394267,0.9528012464594376,0.5973542205524113,0.9609892182185276,-0.130421053558506,1.4611670595013493,1.3315716489403324,-2.5678192570255045,64.22189728369811,1.6369338560657116,-0.0100622897574455
3_weekly_max_order_mean_single_upper,0.4383900738237216,3.853016332422845,0.2369085713795333,1.654762823639412,1.7192559617839944,0.9797786297028585,-0.2549882528072341,1.4140940307842826,2.419909503988215,-0.7035550843981795,13.312486701640928,1.278879254542271,-0.0282920097755464
3_weekly_max_order_mean_single_lower,0.3587296924455707,2.788740591630636,0.19396271340022,1.6786743603026348,1.7885563557133837,0.9760921659672976,-0.2005694096804055,1.4416726045457182,2.507329837486915,-0.482688875079538,11.670633756794096,1.2782996226524432,-0.0231449404979192
3_weekly_max_order_mean_single_best,0.4383900738237216,3.853016332422845,0.2369085713795333,1.654762823639412,1.7192559617839944,0.9797786297028585,-0.2549882528072341,1.4140940307842826,2.419909503988215,-0.7035550843981795,13.312486701640928,1.278879254542271,-0.0282920097755464
3_weekly_max_order_order_single_upper,0.4842722539239936,4.562465037466802,0.2703600804039827,1.5991589925684666,1.5878091072091252,0.9594703144669996,-0.3049940019396877,1.3657031154731416,2.213174230807337,-1.3947769452746204,12.75860590269689,1.0696519723682985,-0.0323464987795667
3_weekly_max_order_order_single_lower,0.3946922219765287,3.2441718052940427,0.2527690695152947,1.4448824989117452,1.341199347535834,0.9580818879346796,-0.2942830405500055,1.3257987439153467,2.004144053294561,-1.1515659471349138,13.531641475091432,1.061616626916718,-0.0303966173015522
3_weekly_max_order_order_single_best,0.4842722539239936,4.562465037466802,0.2703600804039827,1.5991589925684666,1.5878091072091252,0.9594703144669996,-0.3049940019396877,1.3657031154731416,2.213174230807337,-1.3947769452746204,12.75860590269689,1.0696519723682985,-0.0323464987795667
3_weekly_max_order_None_single_upper,0.3564504801410642,2.761202012319317,0.1909608025836723,1.693309103080434,1.7475316252700477,0.9793914863914348,-0.2039736935152641,1.4517015533354816,2.51408920942066,-0.5913488124088307,12.67558065697106,1.280861483734697,-0.0227756423024837
3_weekly_max_order_None_single_lower,0.3564504801410642,2.761202012319317,0.1909608025836723,1.693309103080434,1.7475316252700477,0.9793914863914348,-0.2039736935152641,1.4517015533354816,2.51408920942066,-0.5913488124088307,12.67558065697106,1.280861483734697,-0.0227756423024837
3_weekly_max_order_None_single_best,0.3564504801410642,2.761202012319317,0.1909608025836723,1.693309103080434,1.7475316252700477,0.9793914863914348,-0.2039736935152641,1.4517015533354816,2.51408920942066,-0.5913488124088307,12.67558065697106,1.280861483734697,-0.0227756423024837
25_daily_6-month_mean_mean_single_upper,0.0817780720437222,4.196159000099523,0.1017928930301093,0.8232644615209502,0.2966033386053114,0.9535880173468853,-0.2757152782846584,1.225251589975509,1.1949233044436998,-0.1991971363113486,12.048144986995885,1.1369533510447376,-0.0124921495675815
25_daily_6-month_mean_mean_single_upper,0.0817780720437222,4.196159000099523,0.101792893030111,0.8232644615209359,0.2966033386053114,0.9535880173468853,-0.2757152782846584,1.225251589975509,1.1949233044436984,-0.1991971363113486,12.048144986995885,1.1369533510447376,-0.0124921495675817
25_daily_6-month_mean_mean_single_lower,0.0880956601438476,4.870824556450161,0.1121324531302685,0.8090993184692707,0.4159766207905715,0.949447981929272,-0.2117803158658775,1.2047071441459702,1.1915346451842652,0.0751313683078942,9.715353701834797,1.1094647749347195,-0.0137673362189745
25_daily_6-month_mean_mean_single_best,0.0817780720437222,4.196159000099523,0.101792893030111,0.8232644615209359,0.2966033386053114,0.9535880173468853,-0.2757152782846584,1.225251589975509,1.1949233044436984,-0.1991971363113486,12.048144986995885,1.1369533510447376,-0.0124921495675817
25_daily_6-month_mean_order_single_upper,0.0874693116843225,4.800382095001251,0.1212292803025386,0.7524911181278673,0.2946287187249537,0.9399633214334048,-0.2968797884430889,1.1732247370854432,1.071940814625559,-0.2821458078103834,6.673716938387333,1.0295926616397706,-0.0149114538528317
25_daily_6-month_mean_order_single_lower,0.059774880057867,2.377423790900261,0.14498829119321,0.4729979637942452,0.1588006592173962,0.9244918282840808,-0.3764145586828826,1.1067699959208426,0.6625596670617937,0.056205500013349,29.504821917117543,0.9739206375034556,-0.0179946681414801
25_daily_6-month_mean_order_single_best,0.0874693116843225,4.800382095001251,0.1212292803025386,0.7524911181278673,0.2946287187249537,0.9399633214334048,-0.2968797884430889,1.1732247370854432,1.071940814625559,-0.2821458078103834,6.673716938387333,1.0295926616397706,-0.0149114538528317
25_daily_6-month_mean_None_single_upper,0.0799348276988889,4.013669755337139,0.0919084980654684,0.8827805800063515,0.2442000774944184,0.943625137784412,-0.3273333428844467,1.265849876155783,1.3113433601167626,0.006800724130168,15.680905411521962,1.1726218556365198,-0.01125741791201
25_daily_6-month_mean_None_single_lower,0.0799348276988889,4.013669755337139,0.0919084980654684,0.8827805800063515,0.2442000774944184,0.943625137784412,-0.3273333428844467,1.265849876155783,1.3113433601167626,0.006800724130168,15.680905411521962,1.1726218556365198,-0.01125741791201
25_daily_6-month_mean_None_single_best,0.0799348276988889,4.013669755337139,0.0919084980654684,0.8827805800063515,0.2442000774944184,0.943625137784412,-0.3273333428844467,1.265849876155783,1.3113433601167626,0.006800724130168,15.680905411521962,1.1726218556365198,-0.01125741791201
25_daily_6-month_order_mean_single_upper,0.0932300156850818,5.479775136251938,0.1480193877311928,0.6764281548977502,0.1954665542861084,0.9188995236063918,-0.4769614731562674,1.143603249065796,0.9601324832703322,-0.2581379680730639,10.171167197329051,0.9960740337558632,-0.0182513705892907
25_daily_6-month_order_mean_single_lower,0.1143518700506065,8.678095450645621,0.1383090469957643,0.8523386787089879,0.408380986298005,0.9858290175950448,-0.2800127182394367,1.1831860706395454,1.2130775359425143,-0.4867021963640503,9.664673467219194,1.0474287393879131,-0.0169574998360467
25_daily_6-month_order_mean_single_best,0.0932300156850818,5.479775136251938,0.1480193877311928,0.6764281548977502,0.1954665542861084,0.9188995236063918,-0.4769614731562674,1.143603249065796,0.9601324832703322,-0.2581379680730639,10.171167197329051,0.9960740337558632,-0.0182513705892907
25_daily_6-month_order_order_single_upper,0.0830850252551258,4.329367011869307,0.1689239883056713,0.5572745658745144,0.1610972927128518,0.8905966228755697,-0.515744391826751,1.1183405752011415,0.7822873630924145,-0.3547718316741245,16.304795103433303,0.9500684181617032,-0.020908862381393
25_daily_6-month_order_order_single_lower,0.0728326912759047,3.3659780400969392,0.1510347502416414,0.5412708075542222,0.1611437781806109,0.8456601905081516,-0.4519733377125701,1.1085354689811606,0.7500223613784065,-0.4500889720240832,8.869228102237452,0.9321045246700388,-0.0187041823824824
25_daily_6-month_order_order_single_best,0.0830850252551258,4.329367011869307,0.1689239883056713,0.5572745658745144,0.1610972927128518,0.8905966228755697,-0.515744391826751,1.1183405752011415,0.7822873630924145,-0.3547718316741245,16.304795103433303,0.9500684181617032,-0.020908862381393
25_daily_6-month_order_None_single_upper,0.1154184854721862,8.874165040678118,0.1374781970226885,0.8636107476175273,0.374214338853843,0.98560923088309,-0.308428816024779,1.190378131799143,1.232154624072883,-0.4587636135626519,12.538317793480807,1.0588527062572692,-0.0168494833002976
25_daily_6-month_order_None_single_lower,0.1154184854721862,8.874165040678118,0.1374781970226885,0.8636107476175273,0.374214338853843,0.98560923088309,-0.308428816024779,1.190378131799143,1.232154624072883,-0.4587636135626519,12.538317793480807,1.0588527062572692,-0.0168494833002976
25_daily_6-month_order_None_single_best,0.1154184854721862,8.874165040678118,0.1374781970226885,0.8636107476175273,0.374214338853843,0.98560923088309,-0.308428816024779,1.190378131799143,1.232154624072883,-0.4587636135626519,12.538317793480807,1.0588527062572692,-0.0168494833002976
25_daily_12-month_mean_mean_single_upper,0.0548287970320211,2.061918325241342,0.1105198621578535,0.5387554454828365,0.1469415999029268,0.905716053892046,-0.3731332520419159,1.1567659837604898,0.7288144642706265,-1.7092222763936884,35.780141868081,1.1456893917601951,-0.013687911368501
25_daily_12-month_mean_mean_single_lower,0.0830687084692711,4.327684095816731,0.110041110719041,0.780411313057746,0.3232414921954855,0.967962974305812,-0.2569865270236843,1.219306747658354,1.127552961969419,-0.3781204140249233,27.300463574148644,1.180813437551185,-0.0135230937609694
25_daily_12-month_mean_mean_single_best,0.0548287970320211,2.061918325241342,0.1105198621578535,0.5387554454828365,0.1469415999029268,0.905716053892046,-0.3731332520419159,1.1567659837604898,0.7288144642706265,-1.7092222763936884,35.780141868081,1.1456893917601951,-0.013687911368501
25_daily_12-month_mean_order_single_upper,0.0543562234148993,2.0332884063761214,0.1469802536269643,0.433907517419849,0.0975667161624957,0.7101926991259143,-0.5571185087788538,1.10497821741133,0.6034596101368229,-0.4760283119483445,21.785628884078506,1.0302634712018774,-0.0182646926501934
25_daily_12-month_mean_order_single_lower,0.0868999342822474,4.737045946210032,0.126300875125405,0.7232144858607938,0.3217215342439568,0.951811616790573,-0.2701091628400368,1.1589247858831908,1.012549675423602,-0.5559353433711465,14.05698971475612,1.063444485060122,-0.0155499438450482
25_daily_12-month_mean_order_single_best,0.0543562234148993,2.0332884063761214,0.1469802536269643,0.433907517419849,0.0975667161624957,0.7101926991259143,-0.5571185087788538,1.10497821741133,0.6034596101368229,-0.4760283119483445,21.785628884078506,1.0302634712018774,-0.0182646926501934
25_daily_12-month_mean_None_single_upper,0.0624739563259297,2.562412616676637,0.0938900059939654,0.6926310202203667,0.2063726086780702,0.943944655969381,-0.3027240714071006,1.227331094791273,0.9841143760618768,-0.8723078322641913,34.04296920976338,1.1830271957797065,-0.0115709688365581
25_daily_12-month_mean_None_single_lower,0.0624739563259297,2.562412616676637,0.0938900059939654,0.6926310202203667,0.2063726086780702,0.943944655969381,-0.3027240714071006,1.227331094791273,0.9841143760618768,-0.8723078322641913,34.04296920976338,1.1830271957797065,-0.0115709688365581
25_daily_12-month_mean_None_single_best,0.0624739563259297,2.562412616676637,0.0938900059939654,0.6926310202203667,0.2063726086780702,0.943944655969381,-0.3027240714071006,1.227331094791273,0.9841143760618768,-0.8723078322641913,34.04296920976338,1.1830271957797065,-0.0115709688365581
25_daily_12-month_order_mean_single_upper,0.1326987150618019,12.629185650358416,0.1435924175247041,0.9399318497307094,0.4646690286824173,0.9886450139314912,-0.2855768447448996,1.2008342499376825,1.3446165939226324,-0.4142229331098393,10.582635513067435,1.0471199152589528,-0.0175553604622529
25_daily_12-month_order_mean_single_lower,0.1161838081111417,9.017174377706612,0.1385833890908456,0.862762078236016,0.3520951394433567,0.983780788126049,-0.3299784492760167,1.184285427915122,1.2303079942061963,-0.4191512515672009,11.642238209865974,1.0435294568922475,-0.0169854036022442
25_daily_12-month_order_mean_single_best,0.1326987150618019,12.629185650358416,0.1435924175247041,0.9399318497307094,0.4646690286824173,0.9886450139314912,-0.2855768447448996,1.2008342499376825,1.3446165939226324,-0.4142229331098393,10.582635513067435,1.0471199152589528,-0.0175553604622529
25_daily_12-month_order_order_single_upper,0.0845830248266827,4.486046372887119,0.1638735753114345,0.5778399342723194,0.1794909509336111,0.9080296290284648,-0.4712383793541088,1.1192591739163391,0.7986159464055342,-0.5890541429125289,11.139234112466562,0.9430181093795384,-0.0202703651776266
25_daily_12-month_order_order_single_lower,0.1137177635789652,8.563294681038938,0.1499387167489061,0.7936292662554713,0.2437320002695149,0.9311872729659666,-0.4665688684834899,1.160371867337024,1.1152147929503975,-0.4412770033376467,6.177705357204294,1.0123881346294898,-0.0184182973145095
25_daily_12-month_order_order_single_best,0.0845830248266827,4.486046372887119,0.1638735753114345,0.5778399342723194,0.1794909509336111,0.9080296290284648,-0.4712383793541088,1.1192591739163391,0.7986159464055342,-0.5890541429125289,11.139234112466562,0.9430181093795384,-0.0202703651776266
25_daily_12-month_order_None_single_upper,0.1368149479950402,13.706061064170886,0.1376910962712117,1.0005571168685117,0.4585292654616504,0.9879355234287528,-0.2983777880726849,1.2169543867443655,1.429509724018269,-0.5077465091988125,9.815363938866186,1.0415284831177012,-0.0168007499026752
25_daily_12-month_order_None_single_lower,0.1368149479950402,13.706061064170886,0.1376910962712117,1.0005571168685117,0.4585292654616504,0.9879355234287528,-0.2983777880726849,1.2169543867443655,1.429509724018269,-0.5077465091988125,9.815363938866186,1.0415284831177012,-0.0168007499026752
25_daily_12-month_order_None_single_best,0.1368149479950402,13.706061064170886,0.1376910962712117,1.0005571168685117,0.4585292654616504,0.9879355234287528,-0.2983777880726849,1.2169543867443655,1.429509724018269,-0.5077465091988125,9.815363938866186,1.0415284831177012,-0.0168007499026752
20_daily_6-month_mean_mean_single_upper,0.0704773073141342,3.169369955530623,0.0935399269808567,0.7749700990351241,0.2775909903931256,0.95458633558417,-0.2538890300954076,1.213763716005304,1.1240772275751292,-0.1648897048753888,13.318715691964696,1.139185151150767,-0.0114972617733403
20_daily_6-month_mean_mean_single_lower,0.0788869148662985,3.912660260713455,0.1053385370900069,0.7735947717290763,0.4263329881332443,0.9529787394648376,-0.1850359157327124,1.1979869388444364,1.126864479272872,-0.0457944509396955,10.96094299674954,1.0757123517195366,-0.012948037816602
20_daily_6-month_mean_mean_single_best,0.0704773073141342,3.169369955530623,0.0935399269808567,0.7749700990351241,0.2775909903931256,0.95458633558417,-0.2538890300954076,1.213763716005304,1.1240772275751292,-0.1648897048753888,13.318715691964696,1.139185151150767,-0.0114972617733403
20_daily_6-month_mean_order_single_upper,0.0855359309507763,4.587985326298559,0.1158337841187438,0.7666366714014027,0.3060753336755303,0.9456840396643204,-0.2794603861853592,1.1793420980700304,1.0945433918648904,-0.2566891767616451,7.431964010125693,1.0280393101792695,-0.0142412944749216
20_daily_6-month_mean_order_single_lower,0.0621686877186238,2.54101610192252,0.1411062814751552,0.4980865268807542,0.1556964149537924,0.9399540978879912,-0.3992942787865362,1.114609933612826,0.6977744532872454,0.0277259319638748,33.896126730248724,1.0172099663856564,-0.0174988190987582
20_daily_6-month_mean_order_single_best,0.0855359309507763,4.587985326298559,0.1158337841187438,0.7666366714014027,0.3060753336755303,0.9456840396643204,-0.2794603861853592,1.1793420980700304,1.0945433918648904,-0.2566891767616451,7.431964010125693,1.0280393101792695,-0.0142412944749216
20_daily_6-month_mean_None_single_upper,0.0654373914983479,2.776621656110666,0.0853558600598181,0.7853963096909312,0.2162914213929555,0.943243794593823,-0.3025427040837746,1.239174820429657,1.144935145247347,-0.1947449205472184,18.27773012536328,1.1881732289186615,-0.010487803041358
20_daily_6-month_mean_None_single_lower,0.0654373914983479,2.776621656110666,0.0853558600598181,0.7853963096909312,0.2162914213929555,0.943243794593823,-0.3025427040837746,1.239174820429657,1.144935145247347,-0.1947449205472184,18.27773012536328,1.1881732289186615,-0.010487803041358
20_daily_6-month_mean_None_single_best,0.0654373914983479,2.776621656110666,0.0853558600598181,0.7853963096909312,0.2162914213929555,0.943243794593823,-0.3025427040837746,1.239174820429657,1.144935145247347,-0.1947449205472184,18.27773012536328,1.1881732289186615,-0.010487803041358
20_daily_6-month_order_mean_single_upper,0.0850353272464321,4.534209486402442,0.1402260381294297,0.652282634185791,0.1962657475668103,0.9488957638496768,-0.4332662642394362,1.1369551969447662,0.9258234403680708,-0.1846788246332067,8.792595381870314,0.9800252549572064,-0.0173038558777122
20_daily_6-month_order_mean_single_lower,0.1140983820581877,8.632046560785113,0.1333977659565675,0.8769673021351299,0.4677069678442707,0.9882753823662092,-0.2439527095011729,1.1887212350798717,1.2520990452391552,-0.4264978665137632,9.888828724978287,1.0715595379435543,-0.0163423106791679
20_daily_6-month_order_mean_single_best,0.0850353272464321,4.534209486402442,0.1402260381294297,0.652282634185791,0.1962657475668103,0.9488957638496768,-0.4332662642394362,1.1369551969447662,0.9258234403680708,-0.1846788246332067,8.792595381870314,0.9800252549572064,-0.0173038558777122
20_daily_6-month_order_order_single_upper,0.0897889166017458,5.065358346005896,0.1664037359754092,0.6001787664779867,0.1857273410747116,0.917163011977548,-0.4834447964536728,1.1292840097566257,0.8478921392859102,-0.2162755075890976,17.629172000856688,0.9711344679462108,-0.020568582708257
20_daily_6-month_order_order_single_lower,0.0786648596730879,3.89150639268436,0.1460905047821227,0.5916453736087817,0.1738390874414561,0.8578422634926498,-0.4525153740212763,1.118281100048308,0.8224737163469094,-0.43086343728288,7.623415296348572,0.93206743350769,-0.0180626823946593
20_daily_6-month_order_order_single_best,0.0897889166017458,5.065358346005896,0.1664037359754092,0.6001787664779867,0.1857273410747116,0.917163011977548,-0.4834447964536728,1.1292840097566257,0.8478921392859102,-0.2162755075890976,17.629172000856688,0.9711344679462108,-0.020568582708257
20_daily_6-month_order_None_single_upper,0.1043620938867795,7.013119610899958,0.130430661331626,0.8265626532404347,0.4568061955870268,0.9817229485881036,-0.2284603293365301,1.17921432275923,1.1783175346903134,-0.3689355227685338,10.19952285830448,1.032947919833721,-0.0160049047823804
20_daily_6-month_order_None_single_lower,0.1043620938867795,7.013119610899958,0.130430661331626,0.8265626532404347,0.4568061955870268,0.9817229485881036,-0.2284603293365301,1.17921432275923,1.1783175346903134,-0.3689355227685338,10.19952285830448,1.032947919833721,-0.0160049047823804
20_daily_6-month_order_None_single_best,0.1043620938867795,7.013119610899958,0.130430661331626,0.8265626532404347,0.4568061955870268,0.9817229485881036,-0.2284603293365301,1.17921432275923,1.1783175346903134,-0.3689355227685338,10.19952285830448,1.032947919833721,-0.0160049047823804
20_daily_12-month_mean_mean_single_upper,0.0574458544255007,2.225184440421157,0.1015866171229933,0.6010555165971647,0.1712817854358787,0.933742658269353,-0.3353879939966313,1.1785669709697375,0.8218575139311733,-1.581814336639739,34.72588438405279,1.1551934331007772,-0.0125564123358853
20_daily_12-month_mean_mean_single_lower,0.0810833213353272,4.1266451222700695,0.1017639506415728,0.8171877917693896,0.3658090531530541,0.9731757501113534,-0.2216547694389675,1.2347276958369864,1.1920470673860253,-0.2827610947777763,25.95403115099261,1.1895373610743252,-0.0124910516342941
20_daily_12-month_mean_mean_single_best,0.0574458544255007,2.225184440421157,0.1015866171229933,0.6010555165971647,0.1712817854358787,0.933742658269353,-0.3353879939966313,1.1785669709697375,0.8218575139311733,-1.581814336639739,34.72588438405279,1.1551934331007772,-0.0125564123358853
20_daily_12-month_mean_order_single_upper,0.0546224933804646,2.0493883286567884,0.1358244343128333,0.4597577345589798,0.111814067399151,0.7821818690727916,-0.4885118183338655,1.1116820376639842,0.6384424214648097,-0.5740562400857137,19.545835632129155,1.0660806664630742,-0.0168644673320476
20_daily_12-month_mean_order_single_lower,0.0830622945301386,4.327022699627611,0.1201871099469657,0.7242662024355493,0.3656405900445491,0.944575481497286,-0.2271692388419418,1.1604056839535128,1.012983198375285,-0.5658184549751096,12.3565010441835,1.06649536271295,-0.0147967261225396
20_daily_12-month_mean_order_single_best,0.0546224933804646,2.0493883286567884,0.1358244343128333,0.4597577345589798,0.111814067399151,0.7821818690727916,-0.4885118183338655,1.1116820376639842,0.6384424214648097,-0.5740562400857137,19.545835632129155,1.0660806664630742,-0.0168644673320476
20_daily_12-month_mean_None_single_upper,0.0592136185346829,2.3401225774328926,0.0880967190754291,0.6972193979166043,0.2317102922844919,0.9532562949422976,-0.255550230207215,1.237974062803639,1.0057482333976375,-0.5593869837298748,39.42225303381705,1.219649041141346,-0.0108554022956328
20_daily_12-month_mean_None_single_lower,0.0592136185346829,2.3401225774328926,0.0880967190754291,0.6972193979166043,0.2317102922844919,0.9532562949422976,-0.255550230207215,1.237974062803639,1.0057482333976375,-0.5593869837298748,39.42225303381705,1.219649041141346,-0.0108554022956328
20_daily_12-month_mean_None_single_best,0.0592136185346829,2.3401225774328926,0.0880967190754291,0.6972193979166043,0.2317102922844919,0.9532562949422976,-0.255550230207215,1.237974062803639,1.0057482333976375,-0.5593869837298748,39.42225303381705,1.219649041141346,-0.0108554022956328
20_daily_12-month_order_mean_single_upper,0.12461698175994,10.72939966608509,0.134234378700195,0.9423359098885754,0.4953460472373769,0.986854606983244,-0.2515756054882211,1.198737412764613,1.3493606989165143,-0.3392571488526975,8.445859558582809,1.0282380427752127,-0.0164099822454008
20_daily_12-month_order_mean_single_lower,0.1218267744858363,10.134193320708915,0.1310577081076585,0.94300880380601,0.436483041829576,0.9812866807891902,-0.2791099832313837,1.200450457046128,1.3458300360100384,-0.3878424842634133,8.977648366581526,1.031573630694017,-0.0160212883494418
20_daily_12-month_order_mean_single_best,0.12461698175994,10.72939966608509,0.134234378700195,0.9423359098885754,0.4953460472373769,0.986854606983244,-0.2515756054882211,1.198737412764613,1.3493606989165143,-0.3392571488526975,8.445859558582809,1.0282380427752127,-0.0164099822454008
20_daily_12-month_order_order_single_upper,0.0876033652207994,4.815390427062739,0.1577058886030705,0.6116523827154349,0.1849477494894804,0.8976494132776115,-0.4736654836980442,1.12582820944969,0.8510233662679525,-0.4194103373973671,9.93024785166515,0.973954115171612,-0.0194862918884041
20_daily_12-month_order_order_single_lower,0.1076737446537527,7.532237928152998,0.1441578042005585,0.7817742171406133,0.2573604856283806,0.9349762537334554,-0.4183771428269289,1.1567594290766978,1.0955909929606786,-0.4520233895562568,5.53225475518212,1.0102722049334778,-0.0177149584882628
20_daily_12-month_order_order_single_best,0.0876033652207994,4.815390427062739,0.1577058886030705,0.6116523827154349,0.1849477494894804,0.8976494132776115,-0.4736654836980442,1.12582820944969,0.8510233662679525,-0.4194103373973671,9.93024785166515,0.973954115171612,-0.0194862918884041
20_daily_12-month_order_None_single_upper,0.1164961743564056,9.07610857137283,0.130233835003512,0.9115186551231445,0.4760869958747107,0.9827014134311048,-0.2446951405223077,1.1951026121696156,1.304833033535095,-0.2790624256228292,9.206532917202024,1.0173119581824566,-0.01593684724735
20_daily_12-month_order_None_single_lower,0.1164961743564056,9.07610857137283,0.130233835003512,0.9115186551231445,0.4760869958747107,0.9827014134311048,-0.2446951405223077,1.1951026121696156,1.304833033535095,-0.2790624256228292,9.206532917202024,1.0173119581824566,-0.01593684724735
20_daily_12-month_order_None_single_best,0.1164961743564056,9.07610857137283,0.130233835003512,0.9115186551231445,0.4760869958747107,0.9827014134311048,-0.2446951405223077,1.1951026121696156,1.304833033535095,-0.2790624256228292,9.206532917202024,1.0173119581824566,-0.01593684724735
15_daily_6-month_mean_mean_single_upper,0.0700113762856937,3.1314900533615164,0.0865796234827011,0.8249765849464287,0.3095088470428947,0.9553795964766292,-0.2262015349628791,1.2365035194692506,1.2096160701659393,-0.0419764281718211,15.008454307371249,1.131380901873678,-0.0106245701031083
15_daily_6-month_mean_mean_single_lower,0.0738858704820046,3.4567168790292824,0.0980122104736671,0.7764095083123758,0.4352462075324105,0.954182570234368,-0.1697564946077164,1.2052744628717726,1.1309693553860751,-0.0755459290737906,13.601860979603654,1.082453085480596,-0.0120464031753573
15_daily_6-month_mean_mean_single_best,0.0700113762856937,3.1314900533615164,0.0865796234827011,0.8249765849464287,0.3095088470428947,0.9553795964766292,-0.2262015349628791,1.2365035194692506,1.2096160701659393,-0.0419764281718211,15.008454307371249,1.131380901873678,-0.0106245701031083
15_daily_6-month_mean_order_single_upper,0.0782960795562222,3.856566449276192,0.108441933166111,0.7494920576343139,0.3087340401258381,0.9467715358270412,-0.2536036503273471,1.1773561380813768,1.0742496755479671,-0.1782038597112563,7.805871984670592,1.0562823350337098,-0.0133398741054003
15_daily_6-month_mean_order_single_lower,0.0611639727136621,2.471455739518889,0.1400092037902016,0.4943237160359078,0.1408825614000378,0.9454285395006984,-0.4341486420025133,1.1187897927066783,0.6835661467378452,-0.3522597428393984,48.71649154345434,1.0244289584888515,-0.0173648593014746
15_daily_6-month_mean_order_single_best,0.0782960795562222,3.856566449276192,0.108441933166111,0.7494920576343139,0.3087340401258381,0.9467715358270412,-0.2536036503273471,1.1773561380813768,1.0742496755479671,-0.1782038597112563,7.805871984670592,1.0562823350337098,-0.0133398741054003
15_daily_6-month_mean_None_single_upper,0.0646100962705111,2.7156183449604283,0.0769117161395707,0.8525833987568827,0.2570489525325055,0.9511774662664956,-0.2513532758408762,1.2731524389375355,1.2669685396402512,-0.0047592316756551,21.20760399272949,1.2351557668955817,-0.0094297525134899
15_daily_6-month_mean_None_single_lower,0.0646100962705111,2.7156183449604283,0.0769117161395707,0.8525833987568827,0.2570489525325055,0.9511774662664956,-0.2513532758408762,1.2731524389375355,1.2669685396402512,-0.0047592316756551,21.20760399272949,1.2351557668955817,-0.0094297525134899
15_daily_6-month_mean_None_single_best,0.0646100962705111,2.7156183449604283,0.0769117161395707,0.8525833987568827,0.2570489525325055,0.9511774662664956,-0.2513532758408762,1.2731524389375355,1.2669685396402512,-0.0047592316756551,21.20760399272949,1.2351557668955817,-0.0094297525134899
15_daily_6-month_order_mean_single_upper,0.0811813544476669,4.1363999614387295,0.1322831903309933,0.6564328351085443,0.2114103951381124,0.9576998759377718,-0.3839988776078485,1.1396314188393688,0.9207677197584572,-0.4133044635735976,9.968069498610785,0.9898642178081728,-0.0163215319894214
15_daily_6-month_order_mean_single_lower,0.1031978866126592,6.8378781695468085,0.124742100786836,0.8499755734633768,0.4890464306131125,0.9860241141673052,-0.2110185866877325,1.184281076700456,1.2045804614728806,-0.4183130114076148,9.358760492727304,1.031943238427672,-0.0152952824673387
15_daily_6-month_order_mean_single_best,0.0811813544476669,4.1363999614387295,0.1322831903309933,0.6564328351085443,0.2114103951381124,0.9576998759377718,-0.3839988776078485,1.1396314188393688,0.9207677197584572,-0.4133044635735976,9.968069498610785,0.9898642178081728,-0.0163215319894214
15_daily_6-month_order_order_single_upper,0.0901818449921783,5.111370374359351,0.1624080350967007,0.6131491779168647,0.1998160383563292,0.925298137726719,-0.4513243568134318,1.1328875336327278,0.8645315188440295,-0.292735317704503,17.953388313051832,0.9738496154895296,-0.0200663290008238
15_daily_6-month_order_order_single_lower,0.0825255243826932,4.271947964818383,0.1413343378119296,0.6319695508010881,0.1988012709925795,0.8977708915637723,-0.4151156779363527,1.1262218323650206,0.88185287221192,-0.4016534436904625,6.745351065046508,0.95446080786925,-0.0174520123682243
